[2015-03-26 10:25:11] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:31:14] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:43:22] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:44:46] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:48:59] runqianReportLogger : [INFO ]  - 报表证书错误!
授权文件错误: error2
[2015-03-26 10:53:07] runqianReportLogger : [INFO ]  - 报表证书错误!
未发现授权文件:D:\WorkspacesShangHai\jac_fdj_wms\target\jac_fdj_wms\WEB-INF\report\quieeWindowServer.lic, 请检查是否在类路径或绝对路径上l
bol.bill_type_name
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,item.code,item.name,bbx.shdk,bbx.batch,bbx.bax_tag,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,bbx.station,
bbx.is_jp,bbx.sx,bol.bill_type_name,bbx.container,bbx.loadage,bb.item_sub_qty
order by bbx.bax_tag,bbx.sx
[2017-08-28 16:40:14] runqianReportLogger : [DEBUG]  - arg0: 1307
[2017-08-28 16:40:14] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-28 16:40:14] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-28 16:40:14] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-28 16:40:14] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-28 16:40:17] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBolContainer.raq
[2017-08-28 16:40:17] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 16:40:17] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_4
[2017-08-28 16:40:18] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-28 16:40:18] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-28 16:40:19] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBolContainer.raq
[2017-08-28 16:40:19] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 16:40:19] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_4
[2017-08-28 16:40:19] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-28 16:40:19] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-28 16:40:19] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBolContainer.raq
[2017-08-28 16:40:19] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 16:40:20] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_4
[2017-08-28 16:40:20] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-28 16:40:20] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-28 16:40:21] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBolContainer.raq
[2017-08-28 16:40:21] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 16:40:21] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_4
[2017-08-28 16:40:21] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-28 16:40:21] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-28 16:40:22] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 16:40:28] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 16:40:28] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_4
[2017-08-28 16:41:51] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBolContainer.raq
[2017-08-28 16:41:51] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 16:41:51] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-28 16:41:51] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-28 16:41:51] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bb.quantity_bu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.station,bbx.is_jp,bbx.container,bbx.loadage,bbx.sx,bbx.bax_tag,bb.item_sub_qty,
bol.bill_type_name
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,item.code,item.name,bbx.shdk,bbx.batch,bbx.bax_tag,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,bbx.station,
bbx.is_jp,bbx.sx,bol.bill_type_name,bbx.container,bbx.loadage,bb.item_sub_qty
order by bbx.bax_tag,bbx.sx
[2017-08-28 16:41:51] runqianReportLogger : [DEBUG]  - arg0: 1307
[2017-08-28 16:41:51] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-28 16:41:51] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-28 16:41:51] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-28 16:41:51] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-28 16:41:54] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 16:41:58] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 16:41:58] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_6
[2017-08-28 17:23:23] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-28 17:23:47] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-28 17:23:47] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 17:23:47] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-28 17:23:47] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-28 17:23:47] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bb.quantity_bu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-28 17:23:47] runqianReportLogger : [DEBUG]  - arg0: 1307
[2017-08-28 17:23:47] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-28 17:23:48] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-28 17:23:48] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-28 17:23:48] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-28 17:23:56] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-28 17:23:56] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 17:23:56] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_2
[2017-08-28 17:23:56] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-28 17:23:56] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-28 17:24:01] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-28 17:24:01] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_2
[2017-08-28 17:27:05] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 08:09:32] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 08:46:53] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 09:41:34] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 09:58:24] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 10:04:24] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 10:17:47] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 10:29:17] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 10:31:48] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBolContainer.raq
[2017-08-29 10:31:48] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 10:31:48] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 10:31:49] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 10:31:49] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bb.quantity_bu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.station,bbx.is_jp,bbx.container,bbx.loadage,bbx.sx,bbx.bax_tag,bb.item_sub_qty,
bol.bill_type_name
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,item.code,item.name,bbx.shdk,bbx.batch,bbx.bax_tag,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,bbx.station,
bbx.is_jp,bbx.sx,bol.bill_type_name,bbx.container,bbx.loadage,bb.item_sub_qty
order by bbx.bax_tag,bbx.sx
[2017-08-29 10:31:49] runqianReportLogger : [DEBUG]  - arg0: 1322
[2017-08-29 10:31:49] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 10:31:50] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 10:31:50] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 10:31:50] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 10:32:04] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBolContainer.raq
[2017-08-29 10:32:04] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 10:32:04] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 10:32:04] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 10:32:04] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bb.quantity_bu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.station,bbx.is_jp,bbx.container,bbx.loadage,bbx.sx,bbx.bax_tag,bb.item_sub_qty,
bol.bill_type_name
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,item.code,item.name,bbx.shdk,bbx.batch,bbx.bax_tag,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,bbx.station,
bbx.is_jp,bbx.sx,bol.bill_type_name,bbx.container,bbx.loadage,bb.item_sub_qty
order by bbx.bax_tag,bbx.sx
[2017-08-29 10:32:04] runqianReportLogger : [DEBUG]  - arg0: 1322
[2017-08-29 10:32:04] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 10:32:04] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 10:32:04] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 10:32:04] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 10:32:13] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 10:32:13] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 10:32:13] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 10:32:13] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 10:32:13] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bb.quantity_bu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-29 10:32:13] runqianReportLogger : [DEBUG]  - arg0: 1322
[2017-08-29 10:32:13] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 10:32:13] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 10:32:13] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 10:32:13] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:01:47] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBolContainer.raq
[2017-08-29 11:01:47] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:01:47] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 11:01:47] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 11:01:47] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.station,bbx.is_jp,bbx.container,bbx.loadage,bbx.sx,bbx.bax_tag,bb.item_sub_qty,bbx.seq,bbx.end_seq,sum(bbx.pick_quantitybu) as quantity_bu
,bol.bill_type_name
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,item.code,item.name,bbx.shdk,bbx.batch,bbx.bax_tag,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,bbx.station,
bbx.is_jp,bbx.sx,bol.bill_type_name,bbx.container,bbx.loadage,bb.item_sub_qty,bbx.seq,bbx.end_seq
order by bbx.bax_tag,bbx.sx
[2017-08-29 11:01:47] runqianReportLogger : [DEBUG]  - arg0: 1322
[2017-08-29 11:01:47] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 11:01:47] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 11:01:47] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:01:47] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:01:52] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:03:00] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBolContainer.raq
[2017-08-29 11:03:00] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:03:00] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 11:03:00] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 11:03:00] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.station,bbx.is_jp,bbx.container,bbx.loadage,bbx.sx,bbx.bax_tag,bb.item_sub_qty,bbx.seq,bbx.end_seq,sum(bbx.pick_quantitybu) as quantity_bu
,bol.bill_type_name
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,item.code,item.name,bbx.shdk,bbx.batch,bbx.bax_tag,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,bbx.station,
bbx.is_jp,bbx.sx,bol.bill_type_name,bbx.container,bbx.loadage,bb.item_sub_qty,bbx.seq,bbx.end_seq
order by bbx.bax_tag,bbx.sx
[2017-08-29 11:03:00] runqianReportLogger : [DEBUG]  - arg0: 1322
[2017-08-29 11:03:00] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 11:03:00] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 11:03:00] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:03:00] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:03:01] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:06:40] runqianReportLogger : [INFO ]  - Set The Max Cells Num to 100000 , old value is -1
[2017-08-29 11:10:30] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 11:10:30] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:10:30] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 11:10:30] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 11:10:30] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bbx.pick_quantitybu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-29 11:10:30] runqianReportLogger : [DEBUG]  - arg0: 1323
[2017-08-29 11:10:30] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 11:10:31] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 11:10:31] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:10:31] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:10:36] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:11:51] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBolContainer.raq
[2017-08-29 11:11:51] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:11:51] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 11:11:51] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 11:11:51] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.station,bbx.is_jp,bbx.container,bbx.loadage,bbx.sx,bbx.bax_tag,bb.item_sub_qty,bbx.seq,bbx.end_seq,sum(bbx.pick_quantitybu) as quantity_bu
,bol.bill_type_name
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,item.code,item.name,bbx.shdk,bbx.batch,bbx.bax_tag,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,bbx.station,
bbx.is_jp,bbx.sx,bol.bill_type_name,bbx.container,bbx.loadage,bb.item_sub_qty,bbx.seq,bbx.end_seq
order by bbx.bax_tag,bbx.sx
[2017-08-29 11:11:51] runqianReportLogger : [DEBUG]  - arg0: 1323
[2017-08-29 11:11:51] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 11:11:51] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 11:11:51] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:11:51] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:11:53] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:12:34] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:12:34] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_4
[2017-08-29 11:12:40] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 11:12:40] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:12:40] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 11:12:40] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 11:12:40] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bbx.pick_quantitybu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-29 11:12:40] runqianReportLogger : [DEBUG]  - arg0: 1323
[2017-08-29 11:12:40] runqianReportLogger : [INFO ]  - 取数结束,开始运算
[2017-08-29 11:12:40] runqianReportLogger : [INFO ]  - 计算结束：
[2017-08-29 11:12:40] runqianReportLogger : [DEBUG]  - 开始生成HTML......
[2017-08-29 11:12:40] runqianReportLogger : [DEBUG]  - 生成HTML结束......
[2017-08-29 11:12:44] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:12:44] runqianReportLogger : [INFO ]  - 报表已分页，标识为：A_6
[2017-08-29 11:13:57] runqianReportLogger : [DEBUG]  - 现在计算报表wmsBOLReport.raq
[2017-08-29 11:13:57] runqianReportLogger : [INFO ]  - CacheManager get report entry
[2017-08-29 11:13:57] runqianReportLogger : [INFO ]  - 开始运算报表，首先取数......
[2017-08-29 11:13:57] runqianReportLogger : [DEBUG]  - 下面开始打出sql
[2017-08-29 11:13:57] runqianReportLogger : [DEBUG]  - ds1=select bb.sub_code as shdh,to_char(bb.require_arrivedate,'yyyy-MM-dd hh24:mi:ss') as jhsj,bol.vehicle_no,item.code as item_code,item.name as item_name,
sup.code as supplier_code,sup.name as supplier_name,sum(bbx.pick_quantitybu) as quantity_bu,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bol.bill_type_name
,bbx.item_sx,bol.boxtag_nums
from wms_bol_detail bb
left join wms_bol bol on bol.id = bb.bol_id
left join wms_item_key ik on ik.id = bb.item_key_id
left join wms_item item on item.id = ik.item_id
left join wms_organization sup on sup.id = ik.supplier_id
left join wms_bol_detail_extend bbx on bbx.bol_detail_id = bb.id
where bol.id = ?
group by  bb.sub_code,bb.require_arrivedate,bol.vehicle_no,item.code,item.name,
sup.code,sup.name,bbx.mes_no,bbx.odr_su,bbx.fware,bbx.dware,bol.boxtag_nums,
bbx.shdk,bbx.from_source,bbx.batch,bbx.station,bbx.is_jp,bbx.bax_type,bbx.package_qty,bbx.item_sx,bol.bill_type_name
order by bbx.item_sx
[2017-08-29 11:13:57] runqianReportLogger : [DEBUG]  - arg0: 1323
